Sample,ARG,Count
E167,CTX-M-115,1
E167,RTG-4,2
E167,RTG-5,1
E167,adeA,8
E167,adeB,85
E167,adeC,40
E167,aadA,22
E167,adeF,3
E167,adeG,1
E167,adeH,6
E167,adeI,4
E167,aadE,4
E167,adeJ,8
E167,adeK,12
E167,aac(3)-I,23
E167,adeL,20
E167,TriA,2
E167,adeN,1
E167,TriC,16
E167,aadK,21
E167,adeR,55
E167,adeS,31
E167,TolC,220
E167,vanXYL,3
E167,tetA(46),47
E167,catB10,3
E167,CMY-108,6
E167,ceoB,32
E167,RlmA(II),2
E167,rosA,40
E167,rosB,327
E167,aph(3')-IIb,4
E167,Staphylococcys,6
E167,opmD,5
E167,Staphylococcus,1
E167,opmE,4
E167,ompF,121
E167,sdiA,25
E167,ompR,982
E167,salA,46
E167,APH(6)-Id,1
E167,TEM-183,3
E167,CMX,20
E167,Erm(42),1
E167,TEM-105,3
E167,KLUY-2,1
E167,TEM-106,3
E167,TEM-148,3
E167,OprA,11
E167,Brucella_suis_mprF,2
E167,bcr-1,9
E167,mef(B),3
E167,vanYG1,1
E167,DNA-binding_transcriptional_regulator_gadX,32
E167,gadW,2
E167,gadX,4
E167,patA,51
E167,catB3,2
E167,patB,16
E167,mecA,211
E167,mecB,7
E167,mecC,10
E167,mecD,9
E167,mecI,1
E167,aac(3)-Ib-aac(6')-Ib,1
E167,OprZ,5
E167,poxtA,71
E167,ANT(3'')-Ii-AAC(6')-IId,4
E167,bmr,1
E167,catIII,2
E167,TaeA,90
E167,MexJ,7
E167,CTX-M-2,1
E167,MexK,20
E167,MexL,1
E167,CTX-M-4,1
E167,CTX-M-5,2
E167,CTX-M-6,1
E167,CTX-M-7,1
E167,MexS,2
E167,vatB,7
E167,vatC,1
E167,vatD,1
E167,vatF,1
E167,vatG,2
E167,MexZ,1
E167,CMY-53,3
E167,ermA,15
E167,CMY-13,1
E167,ermB,25
E167,ereA,10
E167,ermC,15
E167,ereB,2
E167,ermE,4
E167,ermF,14
E167,ermG,5
E167,truncated_putative_response_regulator_ArlR,483
E167,OXA-233,2
E167,SRT-1,1
E167,SRT-2,2
E167,bacterial_regulatory_protein_LuxR,25
E167,efmA,2
E167,ermT,9
E167,vanYA,4
E167,cmeA,2
E167,cmeB,373
E167,Staphylococcus_mupA_conferring_resistance_to_mupirocin,44
E167,floR,39
E167,srmB,60
E167,cystathionine_beta-lyase_patB,173
E167,major_facilitator_superfamily_transporter,53
E167,tet40,3
E167,tet41,2
E167,golS,7
E167,tet44,19
E167,MCR-1,14
E167,MCR-2,7
E167,MCR-3,8
E167,MCR-4,7
E167,MCR-5,8
E167,tolC,2
E167,OXA-663,4
E167,CTX-M-84,2
E167,CTX-M-43,1
E167,CTX-M-44,1
E167,class_A,61
E167,LlmA_23S_ribosomal_RNA_methyltransferase,8
E167,PBP-2X,114
E167,tlcC,62
E167,class_C,47
E167,CTX-M-48,2
E167,CTX-M-122,2
E167,APH(3')-Ia,1
E167,CTX-M-124,1
E167,CTX-M-125,2
E167,linG,1
E167,mdfA,57
E167,CMY-118,6
E167,cmlA1,10
E167,oprA,12
E167,OXA-74,2
E167,oprC,15
E167,ANT(6)-Ia,1
E167,cmlA4,10
E167,cmlA5,10
E167,cmlA6,10
E167,oprJ,78
E167,smeB,19
E167,smeC,13
E167,smeD,5
E167,oprM,178
E167,smeE,6
E167,oprN,158
E167,smeF,68
E167,two-component_system_response_regulator_EvgA,7
E167,baeR,68
E167,dfrA12,100
E167,baeS,79
E167,dfrA13,8
E167,dfrA14,23
E167,dfrA15,12
E167,dfrA16,1
E167,CRP,6
E167,dfrA17,12
E167,smeR,52
E167,smeS,59
E167,TEM-150,3
E167,TEM-110,3
E167,TEM-196,3
E167,TEM-156,1
E167,ant(3'')-Ih-aac(6')-IId,3
E167,QepA1,3
E167,CfxA2,44
E167,QepA2,3
E167,CfxA3,4
E167,mexA,80
E167,mexB,62
E167,mexC,37
E167,CfxA6,4
E167,mepA,402
E167,mexD,180
E167,mexE,305
E167,mexF,483
E167,thiostrepton_resistance_methylase_tsnR,1
E167,erm(34),2
E167,mexG,1
E167,mexH,25
E167,mexI,22
E167,abcA,1
E167,AxyY,7
E167,mexN,9
E167,tetB(60),45
E167,mexP,1
E167,mexQ,2
E167,dfrA1,23
E167,dfrA3,14
E167,mexT,87
E167,dfrA5,10
E167,mexW,137
E167,dfrA7,3
E167,VEB-1b,4
E167,mexX,95
E167,dfrA8,5
E167,mexY,12
E167,AcrE,1
E167,AcrF,4
E167,PmrF,20
E167,cfrC,13
E167,TEM-33,3
E167,oqxA,7
E167,TEM-34,3
E167,oqxB,9
E167,AcrS,3
E167,ICR-Mc,7
E167,ramA,2
E167,dfrC,12
E167,dfrD,6
E167,dfrE,10
E167,dfrF,5
E167,dfrG,6
E167,CMY-20,3
E167,CMY-21,3
E167,CMY-63,3
E167,arnA,532
E167,Escherichia_coli_mipA,1
E167,CMY-64,3
E167,CMY-23,3
E167,dfrK,8
E167,CMY-28,1
E167,RbpA,2
E167,CMY-29,3
E167,OXA-240,4
E167,OXA-246,4
E167,tetA,111
E167,tetB,53
E167,tetC,6
E167,efrA,63
E167,tetD,4
E167,efrB,48
E167,tetH,5
E167,lsa,603
E167,tetJ,1
E167,tetL,5
E167,tetM,523
E167,tetO,185
E167,tetP,181
E167,tetQ,166
E167,MuxA,2
E167,tetR,145
E167,MuxB,11
E167,tetS,39
E167,MuxC,24
E167,tetT,94
E167,tetV,7
E167,tetW,750
E167,Bacillus_subtilis_mprF,1
E167,cmrA,10
E167,bicyclomycin-multidrug_efflux_protein_bcr,331
E167,tet(40),1
E167,qepA,12
E167,vanRI,98
E167,Serratia_marcescens_Omp1,6
E167,Klebsiella_pneumoniae_OmpK36,5
E167,Klebsiella_pneumoniae_OmpK37,4
E167,Streptococcus_agalactiae_mprF,1
E167,CFE-1,1
E167,porin_OmpC,4
E167,carA,87
E167,DNA-binding_protein_H-NS,10
E167,carO,1
E167,myrA,2
E167,hmrM,3
E167,lrfA,4
E167,Bacillus_Cluster_B_intrinsic_mph,1
E167,APH(3')-IIa,1
E167,cAMP-regulatory_protein,106
E167,mecR1,48
E167,CTX-M-92,1
E167,emrA,121
E167,CTX-M-95,1
E167,amrB,81
E167,emrB,199
E167,CTX-M-14,2
E167,CTX-M-56,1
E167,emrD,53
E167,CTX-M-130,2
E167,emrE,106
E167,CTX-M-17,2
E167,CTX-M-131,1
E167,CTX-M-59,1
E167,OXA-368,2
E167,emrK,32
E167,tcmA,13
E167,mdsA,2
E167,mdsB,7
E167,mdsC,11
E167,emrR,1
E167,VEB-1,5
E167,VEB-2,3
E167,VEB-3,3
E167,VEB-4,3
E167,VEB-5,3
E167,emrY,2
E167,VEB-6,3
E167,VEB-7,4
E167,VEB-8,3
E167,VEB-9,2
E167,mel,45
E167,hp1181,5
E167,aad(6),1
E167,Pseudomonas_aeruginosa_emrE,7
E167,chrB,2
E167,tetA(48),94
E167,LRA,1
E167,farA,2
E167,farB,2
E167,MdtK,4
E167,dfrA20,14
E167,opcM,91
E167,dfrA21,11
E167,dfrA22,12
E167,MCR-1.2,14
E167,MCR-1.3,7
E167,dfrA23,2
E167,MCR-1.4,7
E167,YojI,24
E167,MCR-1.5,7
E167,dfrA25,7
E167,MCR-1.6,7
E167,MCR-1.7,7
E167,MCR-1.8,7
E167,dfrA29,6
E167,MCR-1.9,7
E167,mtrA,122
E167,blaR1,8
E167,mtrC,1
E167,mtrD,5
E167,mtrE,85
E167,lmrA,4
E167,lmrB,52
E167,Erm(44),3
E167,lmrC,72
E167,lmrD,65
E167,NmcR,13
E167,mtrR,48
E167,CTX-M,27
E167,erm(35),1
E167,erm(31),1
E167,blaI,3
E167,bcrA,3808
E167,bcrC,4
E167,Toho-1,1
E167,multidrug_ABC_transporter,5204
E167,PvrR,37
E167,cipA,6
E167,omp36,20
E167,marA,3
E167,otrA,23
E167,otrC,19
E167,arr-4,1
E167,arr-5,1
E167,Clostridium_perfringens_mprF,1
E167,arr-7,1
E167,arr-8,1
E167,PER,10
E167,marR,174
E167,CARB,6
E167,aph(6)-I,33
E167,aph(3')-I,15
E167,vanA,129
E167,vanB,143
E167,vanC,57
E167,vanD,308
E167,vanE,18
E167,vanG,70
E167,vanH,472
E167,vanI,11
E167,CMY-35,3
E167,aph(3')-V,3
E167,vanL,5
E167,vanM,4
E167,vanN,8
E167,TEM-206,3
E167,optrA,82
E167,OXA-251,4
E167,vanR,2969
E167,vanS,1265
E167,vanT,54
E167,vanU,5
E167,OXA-256,4
E167,ugd,12
E167,vanX,26
E167,vanY,127
E167,vanZ,15
E167,acrA,201
E167,acrB,420
E167,tet(W/N/W),18
E167,acrD,4
E167,acrF,8
E167,norA,16
E167,norB,2
E167,cpxA,39
E167,tetB(46),42
E167,sul1,57
E167,sul2,250
E167,sul3,24
E167,sul4,18
E167,ykkC,59
E167,ykkD,18
E167,LAT-1,3
E167,MCR-1.10,7
E167,MCR-1.11,7
E167,vanWI,1
E167,MCR-1.12,7
E167,MCR-1.13,7
E167,kasugamycin_resistance_protein_ksgA,170
E167,rpoB2,50
E167,tetA(60),28
E167,cob(I)alamin_adenolsyltransferase,225
E167,cat_chloramphenicol_acetyltransferase,12
E167,TLA-1,5
E167,rifampin_monooxygenase,31
E167,TLA-2,2
E167,TLA-3,5
E167,TEM-1,3
E167,oleB,65
E167,oleC,80
E167,antibiotic_resistance_rRNA_adenine_methyltransferase,12
E167,eptA,11
E167,CTX-M-20,1
E167,Erm(37),1
E167,mphA,6
E167,tcr3,1
E167,mphC,3
E167,mphD,1
E167,CTX-M-24,2
E167,mphE,1
E167,CTX-M-67,2
E167,mphG,1
E167,CTX-M-141,1
E167,Burkholderia_pseudomallei_Omp38,9
E167,mphI,1
E167,LpeB,16
E167,mdtA,268
E167,mdtB,534
E167,mdtC,540
E167,mdtD,86
E167,mdtE,51
E167,mdtF,82
E167,Escherichia_coli_LamB,1
E167,mdtG,79
E167,mdtH,25
E167,Salmonella,9
E167,CatU,1
E167,mdtK,331
E167,mdtL,25
E167,mdtM,26
E167,mdtN,128
E167,mdtO,25
E167,mdtP,56
E170,class_B,1
E170,tetB(60),4
E170,lrfA,3
E170,CTX-M-38,2
E170,bcr-1,4
E170,dfrB6,1
E170,CTX-M-122,2
E170,erm(31),1
E170,CTX-M-125,2
E170,tlcC,19
E170,SHV-62,5
E170,mdtA,74
E170,OXA-74,3
E170,qacG,12
E170,emrB,43
E170,mdtB,128
E170,qacH,3
E170,mdtC,96
E170,OXA-368,3
E170,SHV-159,5
E170,NPS-1,1
E170,emrE,46
E170,MCR-1.2,10
E170,patA,12
E170,mdtE,6
E170,cpxA,6
E170,MCR-1.3,5
E170,mdtF,16
E170,EmrB-QacA_family_major_facilitator_transporter,43
E170,MCR-1.4,5
E170,cmlA1,2
E170,mdtG,14
E170,MCR-1.5,5
E170,MCR-1.6,5
E170,erm(35),1
E170,hp1181,3
E170,poxtA,16
E170,baeR,40
E170,MCR-1.7,5
E170,cmlA4,2
E170,otr(B),3
E170,baeS,14
E170,MCR-1.10,5
E170,MCR-1.8,5
E170,cmlA5,2
E170,NmcR,3
E170,mdtK,44
E170,SHV-89,5
E170,MCR-1.11,5
E170,MCR-1.9,5
E170,Staphylococcys,3
E170,cmlA6,2
E170,mel,13
E170,MCR-1.12,5
E170,tet44,3
E170,Pseudomonas_aeruginosa_emrE,3
E170,MCR-1.13,5
E170,bcrA,991
E170,kasugamycin_resistance_protein_ksgA,125
E170,PBP-1A,66
E170,CTX-M-5,1
E170,vanA,37
E170,PBP-1B,25
E170,vanB,26
E170,vanC,20
E170,vanD,52
E170,bpeF,25
E170,vanE,3
E170,lmrA,4
E170,lsa,35
E170,erm(39),1
E170,lmrC,2
E170,vanG,9
E170,OXA-233,3
E170,vanH,25
E170,lmrD,6
E170,vanI,4
E170,HERA-1,1
E170,LCR-1,1
E170,cmrA,1
E170,vanL,1
E170,TUS-1,1
E170,OXA-251,3
E170,vanM,1
E170,floR,28
E170,vanN,1
E170,tcmA,21
E170,mecA,15
E170,kdpE,14
E170,msrA,94
E170,OXA-256,3
E170,farB,1
E170,Burkholderia_pseudomallei_Omp38,4
E170,mecB,2
E170,vanR,619
E170,AcrE,1
E170,mecC,1
E170,otrA,8
E170,msrC,77
E170,vanS,143
E170,rifampin_monooxygenase,6
E170,OXA,98
E170,norB,4
E170,AcrF,1
E170,mecD,1
E170,otrC,4
E170,msrE,5
E170,dfrA2d,2
E170,vatA,1
E170,mecR1,1
E170,vatB,5
E170,KLUY-2,1
E170,vatC,1
E170,vanX,12
E170,vatD,1
E170,vanY,4
E170,vatE,4
E170,evgS,40
E170,vatF,1
E170,mexA,13
E170,acrA,44
E170,vatG,1
E170,cob(I)alamin_adenolsyltransferase,50
E170,mexB,15
E170,smeB,1
E170,acrB,154
E170,mexC,12
E170,smeC,7
E170,abeM,3
E170,cmeB,1
E170,mexD,164
E170,smeE,6
E170,MCR-1,10
E170,dfrA12,33
E170,mexE,43
E170,MCR-2,5
E170,dfrA13,2
E170,dfrA1,13
E170,smeF,31
E170,mexF,133
E170,CTX-M-24,2
E170,RTG-4,2
E170,MCR-3,5
E170,tetA,8
E170,dfrA14,9
E170,Erm(37),1
E170,salA,11
E170,SHV-121,5
E170,VatI,1
E170,RTG-5,1
E170,MCR-4,5
E170,dfrA15,2
E170,mexH,24
E170,oprA,4
E170,dfrA3,5
E170,abeS,3
E170,MCR-5,5
E170,mexI,15
E170,rosB,88
E170,CTX-M-110,2
E170,dfrA5,2
E170,oprC,8
E170,efpA,5
E170,truncated_putative_response_regulator_ArlR,175
E170,TolC,137
E170,OprA,5
E170,major_facilitator_superfamily_transporter,32
E170,CTX-M-113,2
E170,dfrA8,3
E170,MexJ,3
E170,mexN,8
E170,MexK,7
E170,LRA,1
E170,CTX-M-130,2
E170,efrA,5
E170,oprJ,63
E170,mexQ,2
E170,basS,18
E170,CTX-M-48,2
E170,ermA,3
E170,CTX-M,10
E170,efrB,2
E170,smeR,30
E170,TriA,1
E170,Staphylococcus_mupA_conferring_resistance_to_mupirocin,8
E170,tetM,77
E170,mtrA,56
E170,smeS,26
E170,OXA-142,3
E170,mexT,24
E170,oprM,85
E170,mdsB,3
E170,oprN,67
E170,TriC,5
E170,mdsC,4
E170,tetO,35
E170,vanRI,21
E170,ermE,3
E170,mtrD,6
E170,macA,93
E170,tetA(46),2
E170,tetP,54
E170,mtrE,41
E170,mexW,70
E170,tetQ,27
E170,MexS,2
E170,macB,2262
E170,CTX-M-67,2
E170,mexX,34
E170,tetR,25
E170,mexY,1
E170,tetS,8
E170,lsaC,2
E170,MexV,2
E170,vanTG,2
E170,tetT,24
E170,arnA,75
E170,erm(34),1
E170,CTX-M-84,2
E170,lsaE,3
E170,ICR-Mc,5
E170,marR,25
E170,amrB,6
E170,clbA,2
E170,tetA(48),27
E170,tet32,15
E170,tetW,137
E170,clbB,4
E170,multidrug_ABC_transporter,829
E170,clbC,4
E170,carA,21
E170,opcM,25
E170,ermN,1
E170,dfrC,4
E170,dfrD,5
E170,tet36,6
E170,erm(36),1
E170,dfrE,4
E170,vgaA,61
E170,dfrF,1
E170,Erm(47),1
E170,vgaB,14
E170,bacterial_regulatory_protein_LuxR,9
E170,dfrG,5
E170,mdfA,2
E170,OprZ,2
E170,two-component_system_response_regulator_EvgA,4
E170,vgaD,12
E170,TaeA,20
E170,arlS,6
E170,vgaE,17
E170,transcriptional_regulatory_protein_CpxR_cpxR,185
E170,dfrK,5
E170,OXA-663,3
E170,AER-1,1
E170,ermX,12
E170,erm(38),3
E170,chloramphenicol_and_florfenicol_resistance,4
E170,vanXI,1
E170,tetB(46),4
E170,antibiotic_resistance_rRNA_adenine_methyltransferase,1
E170,oleB,17
E170,sul1,27
E170,CARB,13
E170,oleC,33
E170,srmB,15
E170,sul2,67
E170,QepA1,2
E170,ErmX,1
E170,cfrC,4
E170,sul3,7
E170,QepA2,4
E170,OXA-454,3
E170,OXA-240,3
E170,dfrA15b,1
E170,Erm(30),2
E170,sul4,4
E170,adeA,3
E170,PmrF,7
E170,adeB,132
E170,qepA,16
E170,tetB(48),1
E170,adeC,1
E170,eptA,5
E170,OXA-246,3
E170,adeF,2
E170,adeH,1
E170,penA,163
E170,AxyY,3
E170,Salmonella,2
E170,chloramphenicol_and_florfenicol_exporter,1
E170,YojI,4
E170,tcr3,2
E170,opmD,4
E170,adeK,1
E170,PvrR,27
E170,tetA(60),2
E170,tet(W/N/W),5
E170,adeL,7
E170,oqxB,4
E170,OpmB,2
E170,rpoB2,11
E170,rphA,3
E170,OpmD,2
E170,ompR,329
E170,OXA-10,3
E170,rphB,4
E170,msbA,7
E170,OXA-11,3
E170,PSE-1,4
E170,bicyclomycin-multidrug_efflux_protein_bcr,146
E170,adeR,13
E170,OpmH,4
E170,adeS,11
E170,OXA-14,3
E170,ugd,2
E170,CTX-M-14,2
E170,OXA-16,3
E170,OXA-17,3
E170,ceoB,14
E170,optrA,16
E170,puromycin_resistance_protein,4
E170,CTX-M-17,2
E170,LpeB,3
E170,bacA,76
E170,dfrA20,9
E170,dfrA21,4
E170,SHV-25,5
E170,dfrA22,5
E170,chloramphenicol_exporter,6
E170,MuxB,1
E170,dfrB1,3
E170,MuxC,5
E170,dfrB2,4
E170,dfrA24,1
E170,class_A,16
E170,dfrB3,2
E172,aph(3'')-I,4
E172,OXA,124
E172,chloramphenicol_and_florfenicol_resistance,7
E172,CMY-133,3
E172,OXA-10,4
E172,OXA-11,3
E172,bacA,275
E172,OXA-14,3
E172,chloramphenicol_exporter,47
E172,OXA-16,3
E172,OXA-17,3
E172,basS,24
E172,mycinamicin-resistance_protein_myrB,1
E172,EdeQ,1
E172,kdpE,27
E172,lsaC,8
E172,lsaE,15
E172,ADP-ribosylating_transferase_arr,5
E172,OXA-454,4
E172,OXA-142,2
E172,OpmB,2
E172,OpmD,2
E172,tlrB_conferring_tylosin_resistance,3
E172,OpmH,3
E172,mefA,85
E172,mefC,1
E172,tet(L),2
E172,puromycin_resistance_protein,3
E172,abeM,9
E172,clbA,7
E172,clbB,8
E172,clbC,7
E172,abeS,8
E172,macA,196
E172,qacA,6
E172,macB,4028
E172,qacB,19
E172,rphA,4
E172,rphB,8
E172,transcriptional_regulatory_protein_CpxR_cpxR,300
E172,qacG,24
E172,qacH,7
E172,vgaA,128
E172,vgaB,30
E172,AIM-1,1
E172,vgaD,25
E172,vgaE,27
E172,lnuB,3
E172,EmrB-QacA_family_major_facilitator_transporter,50
E172,lnuF,1
E172,lnuG,1
E172,AAC(3)-Ib/AAC(6')-Ib'',2
E172,bpeF,23
E172,penA,471
E172,arlS,16
E172,efpA,2
E172,THIN-B,1
E172,fosB,4
E172,otr(B),1
E172,ADC-12,1
E172,VatI,3
E172,ADC-13,1
E172,cmlA,19
E172,vanHB,12
E172,ErmB,2
E172,ADC-16,1
E172,ErmC,1
E172,vanTG,12
E172,ADC-17,1
E172,tet(42),1
E172,ADC-19,1
E172,vanTrL,6
E172,fosX,21
E172,cdeA,1
E172,catB,34
E172,ErmT,1
E172,dfrA15b,2
E172,PBP-1A,226
E172,PBP-1B,61
E172,tet32,36
E172,tet34,9
E172,tet36,17
E172,tet39,2
E172,msrA,207
E172,msrC,167
E172,msbA,33
E172,msrE,16
E172,ampC,4
E172,CTX-M-110,2
E172,CTX-M-38,2
E172,evgS,47
E172,CTX-M-113,2
E172,adeB,136
E172,adeC,22
E172,adeF,4
E172,adeG,1
E172,adeH,3
E172,adeI,3
E172,adeJ,6
E172,adeK,5
E172,adeL,10
E172,aac(3)-I,23
E172,fmtC,23
E172,TriA,2
E172,adeN,1
E172,TriC,11
E172,adeR,28
E172,adeS,11
E172,TolC,198
E172,vanXYL,1
E172,tetA(46),26
E172,catB10,1
E172,ceoB,16
E172,RlmA(II),2
E172,rosA,20
E172,rosB,220
E172,aph(3')-IIb,4
E172,Staphylococcys,3
E172,opmD,4
E172,Staphylococcus,1
E172,opmE,2
E172,ADC-2,1
E172,ADC-3,1
E172,ADC-5,1
E172,ADC-7,1
E172,ompR,562
E172,salA,27
E172,APH(6)-Id,1
E172,CMX,5
E172,Acinetobacter_baumannii_ampC_beta-lactamase,1
E172,KLUY-2,1
E172,OprA,6
E172,Brucella_suis_mprF,3
E172,bcr-1,8
E172,mef(B),3
E172,patA,23
E172,catB3,2
E172,patB,5
E172,mecA,108
E172,mecB,5
E172,mecC,3
E172,mecD,1
E172,mecI,5
E172,aac(3)-Ib-aac(6')-Ib,1
E172,OprZ,3
E172,poxtA,38
E172,chloramphenicol_and_florfenicol_exporter,1
E172,metallo-beta-lactamase,19
E172,TaeA,39
E172,MexJ,4
E172,MexK,12
E172,MexL,3
E172,CTX-M-5,1
E172,MexS,4
E172,vatA,1
E172,vatB,5
E172,vatC,1
E172,MexV,2
E172,vatE,8
E172,vatF,2
E172,vatG,1
E172,MexZ,1
E172,ermB,10
E172,CMY-55,3
E172,ermC,10
E172,CMY-56,3
E172,ermE,2
E172,ermG,1
E172,truncated_putative_response_regulator_ArlR,215
E172,OXA-233,3
E172,SRT-1,2
E172,SRT-2,4
E172,bacterial_regulatory_protein_LuxR,14
E172,efmA,1
E172,ermT,3
E172,CMY-2,3
E172,CMY-5,3
E172,vanYA,1
E172,ADC-20,1
E172,ADC-21,1
E172,ADC-22,1
E172,ADC-25,1
E172,cmeB,99
E172,Staphylococcus_mupA_conferring_resistance_to_mupirocin,24
E172,floR,42
E172,srmB,33
E172,cystathionine_beta-lyase_patB,25
E172,major_facilitator_superfamily_transporter,37
E172,tet41,2
E172,tet43,1
E172,golS,3
E172,tet44,6
E172,MCR-1,10
E172,MCR-2,5
E172,MCR-3,5
E172,MCR-4,5
E172,MCR-5,5
E172,tolC,3
E172,OXA-663,4
E172,CTX-M-84,2
E172,class_A,13
E172,PBP-2X,70
E172,tlcC,32
E172,class_C,16
E172,CTX-M-48,2
E172,CTX-M-122,2
E172,APH(3')-Ia,1
E172,CTX-M-125,2
E172,linG,1
E172,mdfA,51
E172,CMY-118,3
E172,cmlA1,7
E172,oprA,5
E172,OXA-74,2
E172,oprC,6
E172,cmlA4,8
E172,cmlA5,7
E172,cmlA6,7
E172,oprJ,26
E172,smeB,20
E172,smeC,4
E172,oprM,88
E172,smeE,11
E172,oprN,53
E172,smeF,32
E172,two-component_system_response_regulator_EvgA,4
E172,baeR,45
E172,dfrA12,78
E172,baeS,36
E172,dfrA13,5
E172,dfrA14,4
E172,dfrA15,5
E172,dfrA17,2
E172,CRP,3
E172,smeR,39
E172,smeS,37
E172,QepA1,2
E172,QepA2,3
E172,mexA,18
E172,mexB,82
E172,mexC,8
E172,mepA,40
E172,mexD,209
E172,mexE,132
E172,mexF,286
E172,mexH,41
E172,mexI,31
E172,AxyY,1
E172,abcA,2
E172,mexN,8
E172,tetB(60),17
E172,mexQ,4
E172,dfrA1,21
E172,dfrA3,8
E172,mexT,82
E172,dfrA5,2
E172,mexW,120
E172,mexX,14
E172,dfrA8,7
E172,mexY,5
E172,AcrE,1
E172,AcrF,3
E172,PmrF,4
E172,cfrC,7
E172,oqxA,2
E172,oqxB,4
E172,AcrS,1
E172,ICR-Mc,5
E172,MOX,9
E172,Moraxella_catarrhalis_M35,2
E172,dfrC,6
E172,dfrD,5
E172,dfrE,6
E172,dfrF,4
E172,dfrG,4
E172,CMY-61,1
E172,CMY-21,3
E172,arnA,230
E172,dfrK,6
E172,CMY-29,3
E172,OXA-240,4
E172,OXA-246,4
E172,tetA,52
E172,tetB,7
E172,tetC,2
E172,efrA,19
E172,efrB,18
E172,lsa,285
E172,tetL,11
E172,tetM,112
E172,tetO,110
E172,tetP,91
E172,tetQ,71
E172,MuxA,1
E172,tetR,51
E172,MuxB,5
E172,tetS,25
E172,MuxC,7
E172,tetT,46
E172,tetW,297
E172,Bacillus_subtilis_mprF,1
E172,ADC-75,1
E172,cmrA,5
E172,ADC-76,1
E172,bicyclomycin-multidrug_efflux_protein_bcr,221
E172,ADC-77,1
E172,ADC-78,1
E172,ADC-79,1
E172,qepA,11
E172,ADC-39,1
E172,vanRI,43
E172,carA,43
E172,carO,1
E172,myrA,3
E172,hmrM,3
E172,lrfA,3
E172,Bacillus_Cluster_B_intrinsic_mph,1
E172,APH(3')-IIa,1
E172,cAMP-regulatory_protein,54
E172,emrA,218
E172,amrB,15
E172,emrB,288
E172,CTX-M-14,2
E172,emrD,17
E172,CTX-M-130,2
E172,emrE,108
E172,CTX-M-17,2
E172,OXA-368,2
E172,emrK,22
E172,tcmA,34
E172,mdsB,4
E172,mdsC,6
E172,mel,24
E172,hp1181,3
E172,Pseudomonas_aeruginosa_emrE,8
E172,chrB,3
E172,tetA(48),59
E172,LRA,4
E172,farA,3
E172,farB,4
E172,AQU-1,1
E172,dfrA20,3
E172,opcM,19
E172,dfrA21,7
E172,dfrA22,8
E172,MCR-1.2,10
E172,MCR-1.3,5
E172,MCR-1.4,5
E172,dfrA24,1
E172,YojI,6
E172,dfrA25,1
E172,MCR-1.5,5
E172,MCR-1.6,5
E172,MCR-1.7,5
E172,MCR-1.8,5
E172,dfrA29,1
E172,MCR-1.9,5
E172,mtrA,54
E172,mtrD,5
E172,mtrE,92
E172,lmrA,2
E172,lmrB,14
E172,Erm(44),1
E172,lmrC,31
E172,lmrD,27
E172,NmcR,8
E172,mtrR,17
E172,LCR-1,1
E172,lmrP,1
E172,CTX-M,10
E172,blaI,2
E172,bcrA,2011
E172,tet(K),2
E172,dfrB2,2
E172,dfrB3,1
E172,multidrug_ABC_transporter,2073
E172,dfrA2d,1
E172,PvrR,25
E172,cipA,1
E172,otrA,11
E172,otrC,6
E172,arr-4,1
E172,arr-5,1
E172,Clostridium_perfringens_mprF,1
E172,arr-7,1
E172,arr-8,1
E172,Bacillus_Cluster_A_intrinsic_mph,1
E172,marR,199
E172,aph(6)-I,25
E172,aph(3')-I,16
E172,vanA,60
E172,vanB,60
E172,vanC,43
E172,vanD,153
E172,vanE,7
E172,vanG,31
E172,vanH,199
E172,vanI,9
E172,vanL,1
E172,aph(3')-V,3
E172,vanM,2
E172,vanN,3
E172,optrA,42
E172,OXA-251,4
E172,vanR,1291
E172,vanS,377
E172,vanT,32
E172,vanU,1
E172,OXA-256,4
E172,ugd,3
E172,vanX,2
E172,SMB-1,1
E172,vanY,24
E172,acrA,119
E172,acrB,274
E172,tet(W/N/W),7
E172,acrD,1
E172,acrF,1
E172,cpxA,20
E172,ADC-80,1
E172,tetB(46),17
E172,sul1,33
E172,ADC-41,1
E172,sul2,136
E172,ADC-42,1
E172,sul3,12
E172,ADC-43,1
E172,sul4,8
E172,ykkC,16
E172,ADC-44,1
E172,ykkD,14
E172,MCR-1.10,5
E172,MCR-1.11,5
E172,vanWI,1
E172,MCR-1.12,5
E172,MCR-1.13,5
E172,kasugamycin_resistance_protein_ksgA,228
E172,rpoB2,30
E172,tetA(60),22
E172,cob(I)alamin_adenolsyltransferase,100
E172,cat_chloramphenicol_acetyltransferase,8
E172,rifampin_monooxygenase,42
E172,oleB,34
E172,oleC,45
E172,antibiotic_resistance_rRNA_adenine_methyltransferase,6
E172,eptA,6
E172,tcr3,2
E172,mphA,12
E172,mphC,6
E172,mphD,2
E172,CTX-M-24,2
E172,mphE,1
E172,CTX-M-67,2
E172,mphG,2
E172,Burkholderia_pseudomallei_Omp38,4
E172,mphI,2
E172,LpeB,4
E172,Rm3,1
E172,mdtA,132
E172,mdtB,294
E172,mdtC,200
E172,mdtD,67
E172,mdtE,10
E172,mdtF,1
E172,mdtG,25
E172,Salmonella,7
E172,mdtK,265
E172,mdtN,26
E172,mdtP,49
E174,CTX-M-36,3
E174,CTX-M-37,3
E174,lrfA,7
E174,dfrB6,3
E174,bcr-1,5
